show_id,title,year released,certificate,duration_min,genre,rating,description,stars,votes
S4166,The Wolf of Snow Hollow,2020,R,85,Comedy,6.2,"Terror grips a small mountain town as bodies are discovered after each full moon. Losing sleep, raising a teenage daughter, and caring for his ailing father, officer Marshall struggles to remind himself there's no such thing as werewolves.","['Jim Cummings', '| ', '    Stars:', 'Jim Cummings, ', 'Riki Lindhome, ', 'Robert Forster, ', 'Chloe East']","20,461"
S4167,Fabulous Lives of Bollywood Wives,2020,TV-MA,35,Documentary,4.6,"Cameras follow the banter and bonding between four fun-loving women from Bollywood's inner circle as they juggle professions, family and friendship.","['Neelam Kothari, ', 'Maheep Kapoor, ', 'Seema Khan, ', 'Bhavana Pandey']","10,077"
S4168,"Good Morning, Verônica",2020,TV-MA,49,Crime,7.5,"After witnessing a suicide, an unobtrusive police clerk decides to investigate two neglected cases on her own, both involving abused women.","['Tainá Müller, ', 'Silvio Guindane, ', 'Elisa Volpatto, ', 'Adriano Garib']","4,505"
S4169,Barbarians,2020,TV-MA,48,Action,7.3,Ari embraces his new role with the Cherusci but his shift of allegiances runs deeper than Varus knows. Thusnelda and Folkwin rally a rival tribe.,"['Barbara Eder', '| ', '    Stars:', 'Laurence Rupp, ', 'Jeanne Goursaud, ', 'David Schütter, ', 'Nicki von Tempelhoff']",861
S4170,Itaewon Class,2020,TV-MA,70,Drama,8.2,"An ex-con opens a street bar in Itaewon, while also seeking revenge on the family who was responsible for his father's death.","['Park Seo-joon, ', 'Kim Da-Mi, ', 'Yoo Jae-myung, ', 'Nara']","13,538"
S4171,The F**k-It List,2020,TV-MA,103,Comedy,5.1,"After a prank blows up on a high school senior's life, he shares a list of certain things he wishes he'd done differently.","['Michael Duggan', '| ', '    Stars:', 'Eli Brown, ', 'Madison Iseman, ', 'Marcus Scribner, ', 'Karan Brar']","6,447"
S4172,Spenser Confidential,2020,R,111,Action,6.2,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate Hawk to take down criminals.","['Peter Berg', '| ', '    Stars:', 'Mark Wahlberg, ', 'Winston Duke, ', 'Alan Arkin, ', 'Iliza Shlesinger']","88,002"
S4173,Barbarians,2020,TV-MA,43,Action,7.4,"Ari commands troops ordered by Varus to hunt down and kill Folkwin, whose family and home village are put in danger for his act of defiance.","['Barbara Eder', '| ', '    Stars:', 'Laurence Rupp, ', 'Jeanne Goursaud, ', 'David Schütter, ', 'Ronald Zehrfeld']",929
S4174,Barbarians,2020,TV-MA,41,Action,7.3,"The theft of the standard provokes a crisis, reuniting Roman officer Arminius with his father Segimer, and childhood friends Folkwin and Thusnelda.","['Barbara Eder', '| ', '    Stars:', 'Laurence Rupp, ', 'Jeanne Goursaud, ', 'David Schütter, ', 'Ronald Zehrfeld']",982
S4175,Blood of Zeus,2020,TV-MA,27,Animation,7.6,"A young man named Heron, a bastard living in Ancient Greece, discovers that he is the son of Zeus, and sets off on a journey against a cult who worships the enemies of the Gods: the Giants.","['Shaunt Nigoghossian', '| ', '    Stars:', 'Derek Phillips, ', 'Jessica Henwick, ', 'Mamie Gummer, ', ""Jason O'Mara""]",715
S4176,Blood of Zeus,2020,TV-MA,31,Animation,7.9,Electra teaches Heron about his mysterious past and the identity of his father.,"['Shaunt Nigoghossian', '| ', '    Stars:', 'Mamie Gummer, ', 'Derek Phillips, ', ""Jason O'Mara, "", 'Jessica Henwick']",635
S4177,Unsolved Mysteries,2020,TV-MA,39,Documentary,5.8,"Residents of Berkshire County, Massachusetts, recall their baffling, terrifying experiences with a UFO on the night of September 1, 1969.","['Marcus A. Clarke', '| ', '    Stars:', 'Jane Green, ', 'Tom Warner, ', 'Thom Reed, ', 'Nancy Reed']","1,159"
S4178,Blood of Zeus,2020,TV-MA,27,Animation,8.4,Hera begins her revenge against Zeus. The polis struggles to defend against Seraphim and his demonic forces.,"['Shaunt Nigoghossian', '| ', '    Stars:', ""Jason O'Mara, "", 'Claudia Christian, ', 'Derek Phillips, ', 'Jessica Henwick']",622
S4179,Blood of Zeus,2020,TV-MA,25,Animation,8,"Heron works to free himself from his predicament. Alexia meets with her former master, Chiron the Wise. Hera sends Seraphim to retrieve Zeus's sword.","['Shaunt Nigoghossian', '| ', '    Stars:', 'Derek Phillips, ', 'Chris Diamantopoulos, ', 'Jessica Henwick, ', 'Elias Toufexis']",541
S4180,Blood of Zeus,2020,TV-MA,32,Animation,7.7,"Zeus attempts to teach Heron a lesson about anger, despite many other Gods' protests. Alexia travels to Melidoni with Evios and Kofi to find the original Giants' carcasses.","['Shaunt Nigoghossian', '| ', '    Stars:', 'Elias Toufexis, ', 'Derek Phillips, ', 'Jessica Henwick, ', 'Chris Diamantopoulos']",533
S4181,Blood of Zeus,2020,TV-MA,34,Animation,8.3,Seraphim's loyalties are tested when Zeus reveals Hera's deceptions. Alexia's company crosses the fields of the dead. War breaks out between the gods.,"['Shaunt Nigoghossian', '| ', '    Stars:', ""Jason O'Mara, "", 'Elias Toufexis, ', 'Claudia Christian, ', 'Chris Diamantopoulos']",548
S4182,Blood of Zeus,2020,TV-MA,37,Animation,8.6,"Hera launches her final attack on Olympus, and while the other Gods and Heron struggle to defend it, a new demigod rises to the occasion.","['Shaunt Nigoghossian', '| ', '    Stars:', 'Claudia Christian, ', ""Jason O'Mara, "", 'Derek Phillips, ', 'Chris Diamantopoulos']",617
S4183,Barbarians,2020,TV-MA,52,Action,7.3,Cherusci tribal chief Segimer bristles at the increasing demands of new governor Varus. Secret lovers Thusnelda and Folkwin deal Rome a symbolic blow.,"['Barbara Eder', '| ', '    Stars:', 'Laurence Rupp, ', 'Jeanne Goursaud, ', 'David Schütter, ', 'Ronald Zehrfeld']","1,147"
S4184,Hillbilly Elegy,2020,R,116,Drama,6.7,"An urgent phone call pulls a Yale Law student back to his Ohio hometown, where he reflects on three generations of family history and his own future.","['Ron Howard', '| ', '    Stars:', 'Amy Adams, ', 'Glenn Close, ', 'Gabriel Basso, ', 'Haley Bennett']","42,262"
S4185,Father of the Bride Part 3 (ish),2020,Not Rated,26,Short,6.9,"Twenty-five years after the second movie's release, the Banks family gathers for a Zoom call and a very special wedding-related announcement.","['Nancy Meyers', '| ', '    Stars:', 'Diane Keaton, ', 'Kieran Culkin, ', 'Kimberly Williams-Paisley, ', 'Florence Pugh']","1,169"
S4186,The Letter for the King,2020,TV-PG,51,Action,6.9,"With the Red Riders and Novices hot on his trail, Tiuri makes his way to Mistrinaut, where the mayor's daughter takes a keen interest in his mission.","['Alex Holmes', '| ', '    Stars:', 'Amir Wilson, ', 'Ruby Ashbourne Serkis, ', 'Thaddea Graham, ', 'Islam Bouakkaz']",269
S4187,The Letter for the King,2020,TV-PG,40,Action,6.8,"On a ship headed toward Unauwen, Tiuri and Lavinia meet a mysterious passenger who seems to know the secret of Tiuri's past - and his destiny.","['Alex Holmes', '| ', '    Stars:', 'Amir Wilson, ', 'Ruby Ashbourne Serkis, ', 'Thaddea Graham, ', 'Islam Bouakkaz']",236
S4188,The Letter for the King,2020,TV-PG,46,Action,7,Ardanwen guides the group to an eerily empty town. Lavinia helps Tiuri practice controlling his powers. A startling discovery divides the Novices.,"['Charles Martin', '| ', '    Stars:', 'Amir Wilson, ', 'Ruby Ashbourne Serkis, ', 'Thaddea Graham, ', 'Islam Bouakkaz']",250
S4189,The Letter for the King,2020,TV-PG,49,Action,5.9,"As the Blood Moon nears and Viridian prepares for his homecoming, Tiuri and friends wrestle with doubt, betrayal and a daunting final test.","['Felix Thompson', '| ', '    Stars:', 'Amir Wilson, ', 'Ruby Ashbourne Serkis, ', 'Thaddea Graham, ', 'Islam Bouakkaz']",287
S4190,The Wrong Missy,2020,TV-MA,90,Comedy,5.7,"Tim thinks he's invited the woman of his dreams on a work retreat to Hawaii, realizing too late he mistakenly texted someone from a nightmare blind date.","['Tyler Spindel', '| ', '    Stars:', 'David Spade, ', 'Lauren Lapkus, ', 'Nick Swardson, ', 'Geoff Pierson']","39,860"
S4191,Messiah,2020,TV-MA,43,Drama,7.6,"When a C.I.A. officer investigates a man and his followers who attract international attention through acts of public disruption, she embarks on a global high-stakes mission to uncover whether he is a divine entity or a con artist.","['Michelle Monaghan, ', 'Mehdi Dehbi, ', 'John Ortiz, ', 'Tomer Sisley']","43,128"
S4192,Blood of Zeus,2020,TV-MA,31,Animation,8.2,A beloved soul is transported to the underworld. Heron remains in captivity. Seraphim's past is revealed.,"['Shaunt Nigoghossian', '| ', '    Stars:', 'Jessica Henwick, ', ""Jason O'Mara, "", 'Mamie Gummer, ', 'Derek Phillips']",582
S4193,Jingle Jangle: A Christmas Journey,2020,PG,122,Family,6.4,"An imaginary world comes to life in a holiday tale of an eccentric toymaker, his adventurous granddaughter, and a magical invention that has the power to change their lives forever.","['David E. Talbert', '| ', '    Stars:', 'Forest Whitaker, ', 'Keegan-Michael Key, ', 'Hugh Bonneville, ', 'Anika Noni Rose']","18,518"
S4194,Space Force,2020,TV-MA,36,Comedy,7.1,"Under pressure to retaliate against China, General Naird wrestles with his conscience. Dr. Mallory makes an ominous threat, and Erin goes rogue.","['Daina Reid', '| ', '    Stars:', 'Steve Carell, ', 'John Malkovich, ', 'Ben Schwartz, ', 'Diana Silvers']","1,810"
S4195,George Lopez: We'll Do It for Half,2020,TV-MA,51,Comedy,5.7,"Comedian George Lopez tackles the future and the past of Hispanic culture in America, touching on immigration, his tough relatives, aging and much more.","['Troy Miller', '| ', '    Star:', 'George Lopez']",457
S4196,Altered Carbon: Resleeved,2020,TV-MA,74,Animation,6.5,"On the planet Latimer, reawakened Takeshi Kovacs must protect a teenage tattooist named Holly while investigating the death of a yakuza boss alongside Gina, a strangely familiar no-nonsense CTAC agent.","['Takeru Nakajima, ', 'Yoshiyuki Okada, ', 'Shouta Kitamoto', '| ', '    Stars:', 'Ray Chase, ', 'Doug Stone, ', 'Kaiji Tang, ', 'Chris Conner']","6,216"
S4197,Mariposa,2020,TV-14,117,Comedy,6.9,"Iqbal (Angga Yunanda) is like a Mariposa butterfly to Acha (Adhisty Zara). Each time someone approach, he always runs away. Acha is determined to win Iqbal, a man known to be handsome, smart, yet cold.","['Fajar Bustomi', '| ', '    Stars:', 'Angga Yunanda, ', 'Adhisty Zara, ', 'Dannia Salsabila, ', 'Abun Sungkar']",743
S4198,Guillermo Villas: Settling the Score,2020,TV-14,94,Documentary,7.1,"An Argentine journalist strives to prove that his countryman, Guillermo Villas, was wrongly denied the No.1 world ranking in the 1970s.","['Matías Gueilburt', '| ', '    Stars:', 'Boris Becker, ', 'Björn Borg, ', 'Marian Ciulpan, ', 'Roger Federer']",667
S4199,Fear City: New York vs the Mafia,2020,TV-MA,156,Documentary,7.1,"Five Mafia families ruled New York with a bloody fist in the 1970s and '80s, until a group of federal agents tried the unthinkable: taking them down.","['John Alite, ', 'Michael Franzese, ', 'Jim Kossler, ', 'John Joyce']","7,494"
S4200,Father Soldier Son,2020,R,99,Documentary,7.3,"When Sgt. First Class Brian Eisch is critically wounded in Afghanistan, it sets him and his sons on a journey of love, loss, redemption and legacy.","['Leslye Davis, ', 'Catrin Einhorn', '| ', '    Stars:', 'Brian Eisch, ', 'Isaac Eisch, ', 'Joey Eisch, ', 'Roxanne Gregory']",967
S4201,Glitch Techs,2020,TV-Y7-FV,25,Animation,7.7,Game-world monsters are wreaking real-world havoc. Here comes tech support.,"['Ricardo Hurtado, ', 'Monica Ray, ', 'Dan Milano, ', 'Rachael Russakoff']","1,479"
S4202,Alien Worlds,2020,TV-PG,42,Documentary,6.5,"Applying the laws of life on Earth to rest of the galaxy, this series blends science facts and fiction to imagine alien life on other planets.","['Sophie Okonedo, ', 'Leigh Joel Scott, ', 'Douglas Vakoch, ', 'Robert Hollingworth']","3,679"
S4203,Tigertail,2020,PG,91,Drama,6.6,"In this multigenerational drama, a Taiwanese factory worker leaves his homeland to seek opportunity in America, where he struggles to find connection while balancing family and new-found responsibilities.","['Alan Yang', '| ', '    Stars:', 'Tzi Ma, ', 'Christine Ko, ', 'Hong-Chi Lee, ', 'Queenie Yu-Hsin Fang']","3,635"
S4204,Dave Chappelle: The Kennedy Center Mark Twain Prize for American Humor,2020,TV-MA,90,Comedy,7.4,"In 2019 comedy great Dave Chappelle received the 22nd Annual Mark Twain Prize for American Humor. The event was held in a ceremony at the Kennedy Center in Washington, DC. Toasting Chappelle were a who's who of the entertainment industry.","['Chris Robinson', '| ', '    Stars:', 'Dave Chappelle, ', 'Mohammed Amer, ', 'Aziz Ansari, ', 'Erykah Badu']","2,239"
S4205,Michael McIntyre: Showman,2020,TV-MA,62,Comedy,7.1,"Charming comic Michael McIntyre talks family, technology, sharks, accents and the time he confused himself for a world leader in this stand-up special.","['Chris Howe', '| ', '    Star:', 'Michael McIntyre']","1,278"
S4206,Carmen Sandiego: To Steal or Not to Steal,2020,TV-Y7-FV,31,Animation,6.9,"You drive the action in this interactive adventure, helping Carmen save Ivy and Zack when V.I.L.E. captures them during a heist in Shanghai.","['Jos Humphrey, ', 'Kevin Dart, ', 'Kenny Park, ', 'Mike West', '| ', '    Stars:', 'Gina Rodriguez, ', 'Finn Wolfhard, ', 'Abby Trott, ', 'Michael Hawley']",803
S4207,Dance Dreams: Hot Chocolate Nutcracker,2020,TV-G,80,Documentary,7,"Behind-the-scenes at the Debbie Allen Dance Academy and their award-winning version of The Nutcracker, which blends a variety of dance traditions.","['Oliver Bokelberg', '| ', '    Stars:', 'Debbie Allen, ', 'Tichina Arnold, ', 'Ryan Phuong, ', 'Vivian Nixon']",344
S4208,Unknown Origins,2020,TV-MA,96,Action,6.1,"Madrid, 2019. A serial killer is spreading chaos. Anonymous people with no apparent connection are being murdered while imitating the first appearances of the most famous superheroes.","['David Galán Galindo', '| ', '    Stars:', 'Javier Rey, ', 'Verónica Echegui, ', 'Brays Efe, ', 'Antonio Resines']","6,932"
S4209,Miss Americana,2020,TV-MA,85,Documentary,7.4,A look at iconic pop artist Taylor Swift during a transformational time in her life as she embraces her role as a singer/songwriter and harnesses the full power of her voice.,"['Lana Wilson', '| ', '    Stars:', 'Taylor Swift, ', 'Andrea Swift, ', 'Scott Swift, ', 'Joel Little']","19,766"
S4210,Death to 2020,2020,TV-MA,70,Comedy,6.8,Take a look back at the mad glory of the year 2020 in this comedic retrospective.,"['Al Campbell, ', 'Alice Mathias', '| ', '    Stars:', 'Samuel L. Jackson, ', 'Hugh Grant, ', 'Lisa Kudrow, ', 'Kumail Nanjiani']","38,711"
S4211,If Anything Happens I Love You,2020,PG,13,Animation,7.8,"In the aftermath of tragedy, two grieving parents journey through an emotional void as they mourn the loss of a child.","['Michael Govier, ', 'Will McCormack']","16,567"
S4212,Jack Whitehall: I'm Only Joking,2020,TV-MA,58,Comedy,6.6,"Jack Whitehall hits the stage with hilarious tales about happy couples, life in hotels, human stupidity and his well-traveled father.","['Dave Skinner, ', 'Freddie Waters', '| ', '    Stars:', 'Jack Whitehall, ', 'Michael Whitehall']","1,566"
S4213,DNA,2020,TV-MA,90,Drama,6,"After the loss of her grandfather, Maïwenn explores her heritage and her Algerian roots.","['Maïwenn', '| ', '    Stars:', 'Fanny Ardant, ', 'Louis Garrel, ', 'Dylan Robert, ', 'Marine Vacth']","1,080"
S4214,Mismatched,2020,TV-MA,30,Comedy,5.5,The movie will be a romantic film featuring two people who are not right for each other. The story is about Prajakta's character who is a tech wizard and the guy who is interested in her.,"['Prajakta Koli, ', 'Rohit Saraf, ', 'Muskkaan Jaferi, ', 'Devyani Shorey']","3,976"
S4215,Tiny Pretty Things,2020,TV-MA,58,Drama,6.9,"Everything reaches a turning point on the last night of ""Ripper,"" as the dancers pull off a jaw-dropping finale and shocking secrets are revealed.","['Gary Harvey', '| ', '    Stars:', 'Brennan Clost, ', 'Barton Cowperthwaite, ', 'Bayardo De Murguia, ', 'Damon J. Gillespie']",158
S4216,Tiny Pretty Things,2020,TV-MA,55,Drama,7,"The dancers step up with a viral video to save the school from the expose's fallout. Armed with new evidence, Officer Cruz makes an arrest.","['Gary Harvey', '| ', '    Stars:', 'Brennan Clost, ', 'Barton Cowperthwaite, ', 'Bayardo De Murguia, ', 'Damon J. Gillespie']",152
S4217,"Rob Schneider: Asian Momma, Mexican Kids",2020,TV-MA,44,Comedy,5.5,Comedian Rob Schneider gives viewers a look at his family and personal life through humorous anecdotes about potty training his young daughters as well as his own pig potential and a surprise duet performance with his daughter.,"['Tyler Spindel', '| ', '    Stars:', 'Elle King, ', 'Rob Schneider']",798
